meter_id,timestamp,energy_kwh,reading_kwh,detected,risk_score,risk_level,rule_triggered,attack_type,ground_truth,detection_time
M001,2026-03-05 05:45:00,0.1021,0.1021,1,60,HIGH,baseline_spike+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 05:45:00,0.1021,0.051,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 06:00:00,0.1229,0.0614,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 06:00:00,0.1229,0.1229,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 06:15:00,0.1242,0.0621,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 06:15:00,0.1242,0.1242,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 06:30:00,0.116,0.116,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 06:30:00,0.116,0.058,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 06:45:00,0.2357,0.2357,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 06:45:00,0.2357,0.1178,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 07:00:00,0.459,0.459,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 07:00:00,0.459,0.2295,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 07:15:00,0.481,0.481,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 07:15:00,0.481,0.2405,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 07:30:00,0.3029,0.3029,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 07:30:00,0.3029,0.1515,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 07:45:00,0.4443,0.2221,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 07:45:00,0.4443,0.4443,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 08:00:00,0.4631,0.4631,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 08:00:00,0.4631,0.2316,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 08:15:00,0.4682,0.4682,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 08:15:00,0.4682,0.2341,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 08:30:00,0.4116,0.4116,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 08:30:00,0.4116,0.2058,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 08:45:00,0.5292,0.5292,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 08:45:00,0.5292,0.2646,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 09:00:00,0.3928,0.1964,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 09:00:00,0.3928,0.3928,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 09:15:00,0.3936,0.3936,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 09:15:00,0.3936,0.1968,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 09:30:00,0.5225,0.5225,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 09:30:00,0.5225,0.2612,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 09:45:00,0.4615,0.4615,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 09:45:00,0.4615,0.2308,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 10:00:00,0.1819,0.1819,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 10:00:00,0.1819,0.091,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 10:15:00,0.1729,0.1729,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 10:15:00,0.1729,0.0864,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 10:30:00,0.1971,0.0985,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 10:30:00,0.1971,0.1971,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 10:45:00,0.1768,0.1768,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 10:45:00,0.1768,0.0884,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 11:00:00,0.2512,0.2512,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 11:00:00,0.2512,0.1256,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 11:15:00,0.1232,0.1232,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 11:15:00,0.1232,0.0616,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 11:30:00,0.2206,0.2206,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 11:30:00,0.2206,0.1103,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 11:45:00,0.2083,0.1042,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 11:45:00,0.2083,0.2083,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 12:00:00,0.2524,0.2524,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 12:00:00,0.2524,0.1262,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 12:15:00,0.1519,0.1519,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 12:15:00,0.1519,0.076,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 12:30:00,0.2115,0.2115,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 12:30:00,0.2115,0.1057,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 12:45:00,0.1888,0.1888,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 12:45:00,0.1888,0.0944,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 13:00:00,0.2988,0.1494,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 13:00:00,0.2988,0.2988,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 13:15:00,0.2241,0.2241,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 13:15:00,0.2241,0.112,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 13:30:00,0.1951,0.1951,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 13:30:00,0.1951,0.0975,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 13:45:00,0.2819,0.2819,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 13:45:00,0.2819,0.1409,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 14:00:00,0.1261,0.1261,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 14:00:00,0.1261,0.063,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 14:15:00,0.1552,0.1552,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 14:15:00,0.1552,0.0776,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 14:30:00,0.1967,0.0984,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 14:30:00,0.1967,0.1967,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 14:45:00,0.1572,0.0786,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 14:45:00,0.1572,0.1572,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 15:00:00,0.2023,0.2023,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 15:00:00,0.2023,0.1012,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 15:15:00,0.2961,0.2961,1,60,HIGH,baseline_spike+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 15:15:00,0.2961,0.148,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 15:30:00,0.2147,0.2147,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 15:30:00,0.2147,0.1074,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 15:45:00,0.1125,0.1125,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 15:45:00,0.1125,0.0563,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 16:00:00,0.2253,0.1127,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 16:00:00,0.2253,0.2253,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 16:15:00,0.2385,0.2385,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 16:15:00,0.2385,0.1192,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 16:30:00,0.2609,0.2609,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 16:30:00,0.2609,0.1305,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 16:45:00,0.1018,0.1018,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 16:45:00,0.1018,0.0509,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 17:00:00,0.2476,0.2476,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 17:00:00,0.2476,0.1238,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 17:15:00,0.2507,0.2507,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 17:15:00,0.2507,0.1253,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 17:30:00,0.2692,0.1346,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 17:30:00,0.2692,0.2692,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 17:45:00,0.1155,0.1155,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 17:45:00,0.1155,0.0578,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 18:00:00,0.3872,0.3872,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 18:00:00,0.3872,0.1936,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 18:15:00,0.3181,0.3181,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 18:15:00,0.3181,0.159,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 18:30:00,0.3192,0.3192,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 18:30:00,0.3192,0.1596,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 18:45:00,0.3126,0.1563,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 18:45:00,0.3126,0.3126,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 19:00:00,0.3581,0.3581,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 19:00:00,0.3581,0.179,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 19:15:00,0.4013,0.4013,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 19:15:00,0.4013,0.2006,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 19:30:00,0.3565,0.3565,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 19:30:00,0.3565,0.1782,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 19:45:00,0.3895,0.3895,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 19:45:00,0.3895,0.1948,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 20:00:00,0.4258,0.2129,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 20:00:00,0.4258,0.4258,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 20:15:00,0.3179,0.159,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 20:15:00,0.3179,0.3179,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 20:30:00,0.5056,0.5056,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 20:30:00,0.5056,0.2528,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 20:45:00,0.3357,0.3357,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 20:45:00,0.3357,0.1678,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 21:00:00,0.3711,0.3711,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 21:00:00,0.3711,0.1855,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 21:15:00,0.4872,0.4872,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 21:15:00,0.4872,0.2436,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 21:30:00,0.4767,0.4767,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 21:30:00,0.4767,0.2384,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 21:45:00,0.3901,0.1951,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 21:45:00,0.3901,0.3901,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 22:00:00,0.2578,0.2578,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 22:00:00,0.2578,0.1289,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 22:15:00,0.1755,0.1755,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 22:15:00,0.1755,0.0877,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 22:30:00,0.2265,0.2265,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 22:30:00,0.2265,0.1133,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 22:45:00,0.2932,0.2932,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 22:45:00,0.2932,0.1466,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 23:00:00,0.2564,0.1282,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 23:00:00,0.2564,0.2564,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 23:15:00,0.2914,0.2914,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-05 23:15:00,0.2914,0.1457,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 23:30:00,0.1418,0.1418,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-05 23:30:00,0.1418,0.0709,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-05 23:45:00,0.2535,0.2535,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-05 23:45:00,0.2535,0.1268,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 00:00:00,0.0412,0.0412,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-06 00:00:00,0.0412,0.0206,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 00:15:00,0.0416,0.0208,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 00:15:00,0.0416,0.0416,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-06 00:30:00,0.0337,0.0337,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-06 00:30:00,0.0337,0.0169,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 00:45:00,0.0845,0.0845,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-06 00:45:00,0.0845,0.0423,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 01:00:00,0.109,0.109,1,100,CRITICAL,energy_drop_gap+baseline_spike+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-06 01:00:00,0.109,0.0545,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 01:15:00,0.0312,0.0312,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-06 01:15:00,0.0312,0.0156,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 01:30:00,0.0215,0.0215,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-06 01:30:00,0.0215,0.0107,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 01:45:00,0.0324,0.0162,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 01:45:00,0.0324,0.0324,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-06 02:00:00,0.0731,0.0731,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-06 02:00:00,0.0731,0.0365,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 02:15:00,0.1163,0.1163,1,60,HIGH,baseline_spike+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-06 02:15:00,0.1163,0.0582,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 02:30:00,0.0974,0.0974,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-06 02:30:00,0.0974,0.0487,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 02:45:00,0.0326,0.0326,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-06 02:45:00,0.0326,0.0163,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 03:00:00,0.0218,0.0109,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 03:00:00,0.0218,0.0218,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-06 03:15:00,0.0548,0.0548,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-06 03:15:00,0.0548,0.0274,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 03:30:00,0.1047,0.1047,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-06 03:30:00,0.1047,0.0524,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 03:45:00,0.0598,0.0598,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-06 03:45:00,0.0598,0.0299,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 04:00:00,0.0447,0.0447,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-06 04:00:00,0.0447,0.0223,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 04:15:00,0.0258,0.0129,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 04:15:00,0.0258,0.0258,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-06 04:30:00,0.0566,0.0283,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 04:30:00,0.0566,0.0566,1,50,HIGH,baseline_drop+zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-06 04:45:00,0.0822,0.0822,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-06 04:45:00,0.0822,0.0411,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 05:00:00,0.1011,0.1011,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-06 05:00:00,0.1011,0.0505,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 05:15:00,0.046,0.046,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-06 05:15:00,0.046,0.023,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 05:30:00,0.067,0.067,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-06 05:30:00,0.067,0.0335,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 05:45:00,0.0347,0.0347,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-06 05:45:00,0.0347,0.0174,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 06:00:00,0.2059,0.1029,1,100,CRITICAL,energy_drop_gap+baseline_drop+zscore_outlier,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 06:00:00,0.2059,0.2059,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-06 06:15:00,0.1152,0.1152,0,30,LOW,baseline_drop,none,0,2026-03-31 09:46:34
M001,2026-03-06 06:15:00,0.1152,0.0576,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 06:30:00,0.2093,0.2093,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-06 06:30:00,0.2093,0.1047,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 06:45:00,0.1891,0.1891,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
M001,2026-03-06 06:45:00,0.1891,0.0945,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 07:00:00,0.5402,0.5402,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-06 07:00:00,0.5402,0.2701,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 07:15:00,0.4092,0.2046,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 07:15:00,0.4092,0.4092,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-06 07:30:00,0.5453,0.5453,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-06 07:30:00,0.5453,0.2727,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 07:45:00,0.5359,0.5359,0,20,LOW,zscore_outlier,none,0,2026-03-31 09:46:34
M001,2026-03-06 07:45:00,0.5359,0.268,1,80,CRITICAL,energy_drop_gap+baseline_drop,reduce,1,2026-03-31 09:46:34
M001,2026-03-06 08:00:00,0.4893,0.4893,0,0,NORMAL,none,none,0,2026-03-31 09:46:34
